gage_id,time_start,temperature,specific_humidity,pressure,wind_u,wind_v,longwave_radiation,convective_fraction,shortwave_radiation
4224775,2001-01-01T00:00:00,"[-10.387083333333308, -10.049999999999978]","[0.0016188333323160803, 0.0016522333323160804]","[95683.34291666669, 96347.74291666663]","[5.461666666666666, 5.4941666666666675]","[-3.617916666666666, -3.626249999999999]","[205.3929166666666, 207.2858333333334]","[0.0, 0.0]","[94.76883333333332, 91.04533333333332]"
4233000,2001-01-01T00:00:00,[-9.409999999999977],[0.0017046499989827478],[96747.34291666666],[3.9170833333333337],[-3.4129166666666664],[214.19500000000005],[0.0],[78.94683333333333]
4256000,2001-01-01T00:00:00,"[-10.972499999999973, -11.664999999999978, -11.94124999999998]","[0.0015087083323160808, 0.001444391665649414, 0.0014175999989827469]","[96139.58291666665, 94858.72958333335, 94246.91625000001]","[4.553750000000001, 5.253333333333333, 5.947083333333334]","[-3.4566666666666674, -3.9983333333333335, -4.523333333333334]","[249.48083333333338, 244.76791666666668, 241.2495833333334]","[0.0, 0.0, 0.0]","[56.378833333333326, 55.867, 57.6035]"
4296000,2001-01-01T00:00:00,[-9.96916666666664],[0.001671258332316081],[95792.14291666668],[6.997916666666666],[-4.038333333333334],[255.53458333333342],[0.0],[51.46566666666667]
5056000,2001-01-01T00:00:00,"[-23.306249999999977, -23.120416666666653, -23.04708333333331, -23.167083333333313, -23.453749999999975, -23.00249999999998, -22.674999999999972, -22.890416666666635, -23.345833333333303, -23.809166666666645, -23.93333333333331, -23.550833333333316, -23.987499999999965, -24.44291666666665, -24.393333333333313, -24.323749999999976, -24.23249999999997, -24.2108333333333, -24.127083333333303, -24.088749999999976, -23.23499999999997, -23.755416666666633, -24.152499999999986, -24.591249999999985, -24.62666666666665, -24.545416666666636, -24.563333333333304, -24.537916666666643, -24.40874999999997, -23.754999999999967, -24.097916666666645, -24.419999999999973, -24.762499999999974, -24.89958333333331, -24.86041666666664, -24.854583333333313, -24.68874999999998, -24.299999999999983, -24.642083333333318, -24.809999999999974, -24.947916666666657, -25.015416666666642, -25.08999999999998, -25.07916666666665, -25.60708333333331]","[5.339999989827474E-4, 5.421749989827474E-4, 5.452333323160808E-4, 5.371249989827473E-4, 5.302166656494141E-4, 5.466583323160808E-4, 5.58916665649414E-4, 5.458916656494141E-4, 5.219999989827473E-4, 4.97866665649414E-4, 4.6028333231608077E-4, 5.133833323160806E-4, 4.90266665649414E-4, 4.6744999898274737E-4, 4.6253333231608074E-4, 4.6217499898274753E-4, 4.619416656494141E-4, 4.5950833231608087E-4, 4.58991665649414E-4, 4.585416656494139E-4, 5.30941665649414E-4, 5.052249989827474E-4, 4.8395833231608073E-4, 4.61341665649414E-4, 4.591249989827475E-4, 4.61141665649414E-4, 4.6023333231608074E-4, 4.592583323160806E-4, 4.557916656494141E-4, 5.09791665649414E-4, 4.914999989827474E-4, 4.743166656494141E-4, 4.5684999898274733E-4, 4.506666656494142E-4, 4.507333323160808E-4, 4.4964166564941403E-4, 4.5266666564941407E-4, 4.890499989827474E-4, 4.7267499898274746E-4, 4.6340833231608075E-4, 4.5556666564941414E-4, 4.5033333231608077E-4, 4.454666656494141E-4, 4.431499989827474E-4, 4.321833323160808E-4]","[95210.43625000001, 95579.74291666667, 95456.59625, 95737.47624999999, 95176.08958333335, 95828.11625, 96234.64958333333, 96449.66291666665, 96560.24958333334, 96697.44958333333, 97106.14291666668, 96577.79624999997, 96735.02291666668, 96741.79625, 96893.95625, 96991.90291666669, 97092.62291666667, 97057.52958333331, 97149.44958333329, 97197.50291666668, 96708.86291666665, 96610.91624999997, 96755.52958333331, 96802.64958333333, 96793.79625000001, 96986.06291666668, 96974.24958333334, 97002.67625, 97105.26291666664, 96705.18291666669, 96781.23624999997, 96843.26291666664, 96801.50291666666, 96634.06291666666, 96703.66291666665, 96700.40958333334, 97009.87625000002, 96742.83625, 96857.39625, 96807.28958333335, 96760.46291666666, 96795.55624999998, 96651.84958333336, 96612.64958333333, 96918.38291666667]","[1.5554166666666667, 0.52375, 0.6575, 0.9249999999999999, 0.17416666666666666, 0.11791666666666668, 0.03708333333333337, 0.27166666666666667, 0.6437499999999999, 1.0216666666666667, 1.1137500000000002, 0.165, 0.3575, 0.48833333333333334, 0.13625, 0.24125, 0.4670833333333333, 0.7091666666666668, 0.9383333333333335, 0.9449999999999998, -0.2029166666666666, -0.22125000000000017, -0.2716666666666666, -0.3533333333333332, -0.28416666666666657, -0.17791666666666664, -0.04458333333333337, 0.18499999999999997, 0.8537499999999998, -0.3020833333333334, -0.4629166666666668, -0.6266666666666668, -0.7891666666666665, -0.5979166666666665, -0.31083333333333335, -0.007916666666666733, 0.3033333333333334, -0.5191666666666667, -0.41625, -0.58625, -0.755, -0.9279166666666668, -0.7287500000000002, -0.3320833333333333, -0.5079166666666667]","[4.647916666666668, 4.180833333333334, 4.207499999999999, 4.304583333333334, 3.8741666666666656, 3.8058333333333323, 3.7258333333333327, 3.9133333333333327, 4.22375, 4.556666666666667, 3.4304166666666673, 3.8837500000000005, 4.068333333333333, 4.189166666666666, 3.5845833333333332, 3.5325, 3.545833333333333, 3.561666666666666, 3.574166666666667, 3.549583333333334, 3.5516666666666663, 3.5654166666666662, 3.5537500000000004, 3.517916666666666, 3.4862500000000005, 3.480833333333333, 3.5020833333333328, 3.532916666666667, 3.5820833333333337, 3.4737499999999994, 3.385000000000001, 3.2979166666666675, 3.2125, 3.27875, 3.3779166666666676, 3.484583333333333, 3.56375, 3.356666666666666, 3.3887499999999995, 3.3187499999999996, 3.25125, 3.1862499999999994, 3.2445833333333334, 3.3674999999999997, 3.2979166666666657]","[152.55750000000003, 153.68416666666667, 153.75125, 153.22041666666664, 151.63083333333336, 153.4416666666667, 154.90916666666666, 154.3095833333333, 152.81875, 151.33083333333335, 148.64749999999995, 152.29916666666665, 151.07916666666665, 149.7775, 149.55958333333334, 149.47500000000002, 149.32583333333338, 148.95999999999995, 148.85666666666665, 149.0283333333333, 153.03875000000002, 151.69625000000005, 150.80250000000004, 149.79374999999996, 149.67999999999998, 149.95958333333334, 149.91708333333335, 149.83666666666667, 149.4941666666667, 152.20250000000001, 151.53583333333336, 150.88375, 150.10125000000002, 149.62916666666663, 149.64499999999995, 149.51500000000001, 149.8591666666667, 152.51249999999996, 151.98916666666665, 151.43541666666667, 150.92583333333332, 150.59374999999997, 150.06083333333336, 149.7191666666666, 151.55583333333337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.6585, 76.03349999999999, 76.42883333333334, 76.24416666666666, 75.5965, 74.98883333333335, 74.94583333333334, 74.62283333333333, 74.83883333333334, 74.74916666666667, 73.46383333333333, 73.74416666666666, 71.77783333333333, 71.82716666666667, 71.89616666666667, 72.07683333333334, 72.42916666666666, 73.58116666666668, 73.9645, 74.19183333333334, 72.79583333333333, 71.16816666666666, 71.07183333333333, 71.26216666666666, 71.6245, 71.63350000000001, 72.1795, 71.87816666666666, 73.04116666666668, 71.42516666666667, 71.6815, 72.26916666666666, 71.24749999999999, 70.82883333333334, 71.18849999999999, 72.17283333333334, 71.9325, 72.52516666666666, 71.44350000000001, 72.20616666666668, 71.67316666666666, 70.9355, 70.7745, 71.01350000000001, 72.1445]"
5057000,2001-01-01T00:00:00,"[-23.306249999999977, -23.837916666666644, -23.120416666666653, -23.04708333333331, -23.167083333333313, -23.31499999999998, -22.981249999999978, -22.719583333333315, -23.453749999999975, -23.00249999999998, -22.674999999999972, -22.890416666666635, -23.345833333333303, -23.809166666666645, -23.93333333333331, -23.90749999999998, -23.70416666666665, -23.354166666666643, -23.042916666666645, -23.06624999999998, -23.550833333333316, -23.987499999999965, -24.44291666666665, -24.393333333333313, -24.323749999999976, -24.23249999999997, -24.2108333333333, -24.127083333333303, -24.088749999999976, -24.00624999999998, -23.927916666666636, -23.792916666666653, -23.62124999999998, -23.509999999999973, -23.23499999999997, -23.755416666666633, -24.152499999999986, -24.591249999999985, -24.62666666666665, -24.545416666666636, -24.563333333333304, -24.537916666666643, -24.40874999999997, -24.156249999999982, -23.974999999999977, -23.88208333333331, -23.75041666666664, -23.754999999999967, -24.097916666666645, -24.419999999999973, -24.762499999999974, -24.89958333333331, -24.86041666666664, -24.854583333333313, -24.68874999999998, -24.232916666666643, -24.299999999999983, -24.642083333333318, -24.809999999999974, -24.947916666666657, -25.015416666666642, -25.08999999999998, -25.07916666666665, -25.60708333333331]","[5.339999989827474E-4, 4.235166656494141E-4, 5.421749989827474E-4, 5.452333323160808E-4, 5.371249989827473E-4, 4.5655833231608077E-4, 4.569999989827473E-4, 4.6014166564941407E-4, 5.302166656494141E-4, 5.466583323160808E-4, 5.58916665649414E-4, 5.458916656494141E-4, 5.219999989827473E-4, 4.97866665649414E-4, 4.6028333231608077E-4, 4.594999989827474E-4, 4.5907499898274734E-4, 4.621583323160807E-4, 4.6454999898274735E-4, 4.5794166564941413E-4, 5.133833323160806E-4, 4.90266665649414E-4, 4.6744999898274737E-4, 4.6253333231608074E-4, 4.6217499898274753E-4, 4.619416656494141E-4, 4.5950833231608087E-4, 4.58991665649414E-4, 4.585416656494139E-4, 4.5940833231608076E-4, 4.6015833231608075E-4, 4.602583323160807E-4, 4.605083323160808E-4, 4.592499989827474E-4, 5.30941665649414E-4, 5.052249989827474E-4, 4.8395833231608073E-4, 4.61341665649414E-4, 4.591249989827475E-4, 4.61141665649414E-4, 4.6023333231608074E-4, 4.592583323160806E-4, 4.557916656494141E-4, 4.5409999898274734E-4, 4.5710833231608076E-4, 4.567583323160808E-4, 4.5767499898274736E-4, 5.09791665649414E-4, 4.914999989827474E-4, 4.743166656494141E-4, 4.5684999898274733E-4, 4.506666656494142E-4, 4.507333323160808E-4, 4.4964166564941403E-4, 4.5266666564941407E-4, 4.520499989827474E-4, 4.890499989827474E-4, 4.7267499898274746E-4, 4.6340833231608075E-4, 4.5556666564941414E-4, 4.5033333231608077E-4, 4.454666656494141E-4, 4.431499989827474E-4, 4.321833323160808E-4]","[95210.43625000001, 97473.98291666668, 95579.74291666667, 95456.59625, 95737.47624999999, 97369.79625, 97530.67624999997, 97646.67625, 95176.08958333335, 95828.11625, 96234.64958333333, 96449.66291666665, 96560.24958333334, 96697.44958333333, 97106.14291666668, 97155.07625, 97200.67625, 97460.64958333333, 97658.24958333334, 97373.39625, 96577.79624999997, 96735.02291666668, 96741.79625, 96893.95625, 96991.90291666669, 97092.62291666667, 97057.52958333331, 97149.44958333329, 97197.50291666668, 97332.70291666665, 97453.10291666667, 97468.62291666667, 97444.16958333335, 97304.64958333333, 96708.86291666665, 96610.91624999997, 96755.52958333331, 96802.64958333333, 96793.79625000001, 96986.06291666668, 96974.24958333334, 97002.67625, 97105.26291666664, 97260.96958333334, 97407.26291666664, 97264.88958333332, 97203.63625, 96705.18291666669, 96781.23624999997, 96843.26291666664, 96801.50291666666, 96634.06291666666, 96703.66291666665, 96700.40958333334, 97009.87625000002, 97214.64958333333, 96742.83625, 96857.39625, 96807.28958333335, 96760.46291666666, 96795.55624999998, 96651.84958333336, 96612.64958333333, 96918.38291666667]","[1.5554166666666667, 0.8204166666666667, 0.52375, 0.6575, 0.9249999999999999, 1.4983333333333333, 1.5525000000000002, 1.3308333333333335, 0.17416666666666666, 0.11791666666666668, 0.03708333333333337, 0.27166666666666667, 0.6437499999999999, 1.0216666666666667, 1.1137500000000002, 1.2683333333333335, 1.3287499999999999, 1.38375, 1.4541666666666668, 1.3270833333333336, 0.165, 0.3575, 0.48833333333333334, 0.13625, 0.24125, 0.4670833333333333, 0.7091666666666668, 0.9383333333333335, 0.9449999999999998, 0.9208333333333334, 0.8633333333333334, 0.9216666666666665, 1.0770833333333334, 1.2483333333333335, -0.2029166666666666, -0.22125000000000017, -0.2716666666666666, -0.3533333333333332, -0.28416666666666657, -0.17791666666666664, -0.04458333333333337, 0.18499999999999997, 0.8537499999999998, 0.69375, 0.7312500000000001, 1.0054166666666666, 1.2808333333333333, -0.3020833333333334, -0.4629166666666668, -0.6266666666666668, -0.7891666666666665, -0.5979166666666665, -0.31083333333333335, -0.007916666666666733, 0.3033333333333334, 0.9804166666666668, -0.5191666666666667, -0.41625, -0.58625, -0.755, -0.9279166666666668, -0.7287500000000002, -0.3320833333333333, -0.5079166666666667]","[4.647916666666668, 2.967916666666667, 4.180833333333334, 4.207499999999999, 4.304583333333334, 3.2999999999999994, 3.293333333333333, 3.2204166666666665, 3.8741666666666656, 3.8058333333333323, 3.7258333333333327, 3.9133333333333327, 4.22375, 4.556666666666667, 3.4304166666666673, 3.3845833333333335, 3.3745833333333337, 3.3733333333333335, 3.36875, 3.346666666666667, 3.8837500000000005, 4.068333333333333, 4.189166666666666, 3.5845833333333332, 3.5325, 3.545833333333333, 3.561666666666666, 3.574166666666667, 3.549583333333334, 3.5279166666666666, 3.5120833333333334, 3.49875, 3.483750000000001, 3.4675, 3.5516666666666663, 3.5654166666666662, 3.5537500000000004, 3.517916666666666, 3.4862500000000005, 3.480833333333333, 3.5020833333333328, 3.532916666666667, 3.5820833333333337, 3.5983333333333327, 3.579166666666666, 3.5433333333333334, 3.5091666666666668, 3.4737499999999994, 3.385000000000001, 3.2979166666666675, 3.2125, 3.27875, 3.3779166666666676, 3.484583333333333, 3.56375, 3.5879166666666666, 3.356666666666666, 3.3887499999999995, 3.3187499999999996, 3.25125, 3.1862499999999994, 3.2445833333333334, 3.3674999999999997, 3.2979166666666657]","[152.55750000000003, 146.77, 153.68416666666667, 153.75125, 153.22041666666664, 148.71, 149.0254166666667, 149.4, 151.63083333333336, 153.4416666666667, 154.90916666666666, 154.3095833333333, 152.81875, 151.33083333333335, 148.64749999999995, 148.86291666666665, 148.96916666666667, 149.39291666666668, 149.70666666666668, 149.05625, 152.29916666666665, 151.07916666666665, 149.7775, 149.55958333333334, 149.47500000000002, 149.32583333333338, 148.95999999999995, 148.85666666666665, 149.0283333333333, 149.33583333333334, 149.61124999999998, 149.63791666666668, 149.54791666666668, 149.26166666666668, 153.03875000000002, 151.69625000000005, 150.80250000000004, 149.79374999999996, 149.67999999999998, 149.95958333333334, 149.91708333333335, 149.83666666666667, 149.4941666666667, 149.50625, 149.71750000000003, 149.435, 149.3016666666667, 152.20250000000001, 151.53583333333336, 150.88375, 150.10125000000002, 149.62916666666663, 149.64499999999995, 149.51500000000001, 149.8591666666667, 149.4616666666667, 152.51249999999996, 151.98916666666665, 151.43541666666667, 150.92583333333332, 150.59374999999997, 150.06083333333336, 149.7191666666666, 151.55583333333337]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.6585, 76.47749999999999, 76.03349999999999, 76.42883333333334, 76.24416666666666, 73.37183333333333, 74.91283333333332, 75.4075, 75.5965, 74.98883333333335, 74.94583333333334, 74.62283333333333, 74.83883333333334, 74.74916666666667, 73.46383333333333, 73.98683333333334, 74.86383333333335, 75.29883333333333, 75.1495, 74.69283333333333, 73.74416666666666, 71.77783333333333, 71.82716666666667, 71.89616666666667, 72.07683333333334, 72.42916666666666, 73.58116666666668, 73.9645, 74.19183333333334, 74.4185, 75.09116666666667, 74.90583333333333, 75.09916666666668, 74.8805, 72.79583333333333, 71.16816666666666, 71.07183333333333, 71.26216666666666, 71.6245, 71.63350000000001, 72.1795, 71.87816666666666, 73.04116666666668, 75.13950000000001, 75.31616666666666, 74.4335, 73.87716666666667, 71.42516666666667, 71.6815, 72.26916666666666, 71.24749999999999, 70.82883333333334, 71.18849999999999, 72.17283333333334, 71.9325, 74.54983333333334, 72.52516666666666, 71.44350000000001, 72.20616666666668, 71.67316666666666, 70.9355, 70.7745, 71.01350000000001, 72.1445]"
5057200,2001-01-01T00:00:00,"[-23.513749999999977, -23.819583333333302, -23.437499999999982, -23.522916666666646, -24.086666666666645, -24.582083333333305, -25.06291666666664, -23.577083333333306, -23.524999999999977, -23.674583333333317, -23.842916666666643, -23.718749999999982, -23.68249999999998, -23.560416666666644]","[4.574999989827474E-4, 4.415833323160807E-4, 4.7019999898274736E-4, 4.620166656494142E-4, 4.3363333231608074E-4, 4.0777499898274745E-4, 3.828583323160807E-4, 4.6787499898274745E-4, 4.661333323160807E-4, 4.508666656494141E-4, 4.351999989827473E-4, 4.6542499898274736E-4, 4.647749989827473E-4, 4.5888333231608073E-4]","[97201.52958333334, 97378.40958333331, 97220.70291666665, 97280.83625000001, 97421.15625, 97575.23625, 97625.58291666665, 97249.39625, 97311.12958333333, 97514.32958333334, 97552.22291666667, 97235.15625000001, 97277.34291666666, 97263.07625]","[1.135, 1.0929166666666668, 0.3220833333333333, 0.22458333333333333, 0.44541666666666674, 0.7075000000000001, 0.9529166666666667, 0.6458333333333334, 0.7395833333333335, 0.9204166666666667, 1.0854166666666667, 1.0704166666666666, 1.33625, 1.4287500000000002]","[3.5620833333333333, 3.4279166666666665, 3.4545833333333325, 3.454166666666667, 3.4141666666666666, 3.377916666666666, 3.3441666666666667, 3.402083333333334, 3.3883333333333336, 3.364583333333334, 3.340833333333334, 3.3791666666666664, 3.3229166666666665, 3.310416666666667]","[147.15416666666667, 146.4875, 147.98749999999998, 147.52333333333328, 146.20125, 145.03624999999997, 143.82458333333332, 148.31541666666666, 148.31333333333336, 147.79250000000002, 147.11250000000004, 148.57666666666668, 148.7691666666667, 148.59625]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.8455, 75.56383333333333, 74.5045, 76.1275, 76.52483333333333, 75.3095, 74.2725, 74.29316666666666, 75.27383333333334, 75.37183333333333, 74.93183333333333, 73.38683333333331, 73.7375, 73.54950000000001]"
5062500,2001-01-01T00:00:00,"[-20.446249999999974, -23.556249999999977, -22.79416666666664, -21.914583333333315, -21.21333333333331, -20.300833333333312, -23.629999999999978, -22.837499999999977, -21.976666666666645, -21.04666666666665, -20.109999999999975, -19.119583333333313, -18.939999999999973, -21.948333333333313, -20.96374999999998, -20.060416666666644, -19.08249999999998, -18.858749999999983, -18.77041666666665]","[5.61116665649414E-4, 4.666083323160806E-4, 4.909499989827474E-4, 5.205499989827473E-4, 5.447749989827474E-4, 5.769083323160807E-4, 4.661666656494141E-4, 4.927333323160807E-4, 5.233249989827474E-4, 5.580749989827473E-4, 5.934916656494141E-4, 6.312499989827475E-4, 6.543916656494139E-4, 5.311499989827474E-4, 5.675166656494141E-4, 6.003749989827474E-4, 6.359416656494142E-4, 6.53491665649414E-4, 6.690416656494141E-4]","[97384.62291666663, 98700.72958333335, 98539.39624999999, 98372.43624999998, 97688.91625, 97384.03624999999, 99008.8095833333, 98821.50291666666, 98528.06291666669, 98072.38291666667, 97583.87624999999, 97152.22291666667, 97134.11625000002, 98351.47625, 98038.91624999997, 97648.06291666666, 97498.11625000002, 97288.54291666664, 97253.26291666667]","[0.9920833333333331, -0.24666666666666667, -0.18458333333333332, 0.1729166666666667, 0.6333333333333333, 1.0579166666666666, 0.28874999999999995, 0.42874999999999996, 0.65625, 0.9483333333333334, 1.2045833333333336, 1.4254166666666668, 1.4633333333333332, 0.93125, 1.1183333333333334, 1.3149999999999997, 1.5204166666666667, 1.54125, 1.482083333333333]","[1.6745833333333335, 2.4825, 2.4962500000000003, 2.327916666666667, 2.0454166666666667, 1.7308333333333332, 2.7895833333333333, 2.891666666666667, 2.76, 2.3258333333333336, 1.85875, 1.3595833333333334, 1.1433333333333333, 3.078333333333333, 2.5770833333333334, 2.0912499999999996, 1.6170833333333334, 1.342083333333333, 1.1220833333333333]","[155.58999999999995, 150.35999999999999, 151.7629166666667, 153.3, 154.0054166666667, 155.32999999999998, 150.35458333333332, 152.04541666666665, 153.48791666666662, 154.50208333333333, 155.44333333333333, 156.46249999999998, 158.1041666666667, 153.39374999999998, 154.51166666666663, 155.44291666666666, 156.73666666666668, 157.7420833333333, 158.92125000000001]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[79.73383333333332, 78.19583333333334, 77.8625, 77.4225, 76.47283333333333, 76.76549999999999, 78.05483333333332, 78.24916666666667, 75.83883333333333, 77.98016666666668, 77.19283333333334, 75.3505, 74.29483333333334, 76.49050000000001, 76.66416666666667, 76.98316666666666, 75.29016666666668, 74.89483333333332, 74.70949999999999]"
5087500,2001-01-01T00:00:00,"[-24.666666666666643, -22.957083333333312, -22.393333333333313, -23.924583333333306, -23.43416666666664, -22.951249999999984, -22.316666666666645]","[4.2518333231608067E-4, 4.57091665649414E-4, 4.76016665649414E-4, 4.46516665649414E-4, 4.623499989827475E-4, 4.7950833231608065E-4, 5.127833323160807E-4]","[99714.51625000003, 98925.66291666667, 98763.58291666668, 99041.07625, 98855.74291666666, 98698.99625000001, 98627.95625]","[1.0741666666666667, 1.6049999999999998, 1.6925, 1.315, 1.5016666666666667, 1.7012500000000002, 1.6891666666666667]","[4.039166666666667, 3.0366666666666666, 2.8354166666666667, 3.318333333333333, 3.1333333333333333, 2.9875000000000003, 3.1266666666666665]","[147.9766666666667, 148.68499999999997, 149.47333333333333, 148.34333333333336, 148.88916666666668, 149.5275, 151.26833333333332]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[76.68316666666665, 75.86416666666666, 74.42816666666667, 74.89716666666666, 73.3025, 72.05816666666666, 71.08683333333333]"
5120500,2001-01-01T00:00:00,"[-23.358333333333306, -23.39416666666664, -23.025416666666644, -22.858749999999972, -22.734166666666642, -23.03583333333331, -23.082916666666645, -22.92249999999998, -22.95333333333331, -22.96708333333331, -22.961249999999982, -22.99416666666664, -23.03166666666664, -23.11624999999998, -23.283333333333314]","[5.385166656494141E-4, 5.322249989827474E-4, 5.452916656494141E-4, 5.510666656494142E-4, 5.552499989827474E-4, 5.394833323160807E-4, 5.488749989827474E-4, 5.518083323160807E-4, 5.479083323160807E-4, 5.464833323160807E-4, 5.457333323160808E-4, 5.434916656494141E-4, 5.44591665649414E-4, 5.402166656494142E-4, 5.322583323160807E-4]","[95088.96958333335, 95602.43625000001, 96207.71625, 96426.30291666665, 96580.75624999999, 96564.62291666667, 95665.60958333332, 96340.59625, 96594.96958333331, 96617.10291666667, 96686.99624999998, 96701.79624999997, 96609.18291666666, 96688.96958333335, 96693.23624999996]","[0.14666666666666672, 0.03458333333333339, -0.055000000000000014, -0.12749999999999997, -0.18624999999999994, -0.05874999999999997, 0.47541666666666665, 0.057500000000000016, -0.39708333333333323, -0.38000000000000006, -0.3229166666666666, -0.25041666666666673, -0.71125, -0.6958333333333333, -0.5312500000000001]","[3.5679166666666666, 3.7358333333333333, 3.6679166666666667, 3.607083333333333, 3.5554166666666673, 3.6729166666666657, 3.3191666666666673, 3.4025, 3.4737499999999994, 3.4829166666666667, 3.4979166666666663, 3.521666666666666, 3.248333333333333, 3.3066666666666666, 3.3820833333333336]","[151.85, 151.23541666666665, 152.89874999999998, 153.83875, 154.59166666666667, 153.81124999999994, 153.99875, 154.27166666666662, 153.9266666666667, 153.89291666666668, 153.89541666666668, 153.7225, 154.74749999999997, 154.3083333333333, 153.6233333333334]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[74.41083333333334, 74.71983333333334, 74.15316666666666, 73.57183333333332, 73.95649999999999, 74.42316666666667, 72.6685, 73.19783333333332, 73.07983333333333, 72.17216666666667, 73.40183333333333, 73.24183333333333, 73.1125, 72.4795, 72.80216666666666]"
